date,oil_price,stocks,price_change,stock_diff,rubber_price,rubber_price_change
2024-04-17,82.69000244140625,824877.0,-0.0312792660479611,0.0,14560.0,0.003100241129865733
2024-04-18,82.7300033569336,824877.0,0.0004837454873178,0.0,14590.0,0.002060439560439553
2024-04-19,83.13999938964844,819302.0,0.0049558324196596,-5575.0,14565.0,-0.0017135023989033327
2024-04-22,82.8499984741211,819302.0,-0.003488103411791,0.0,14415.0,-0.010298661174047319
2024-04-23,83.36000061035156,819302.0,0.0061557289755385,0.0,14280.0,-0.009365244536940653
2024-04-24,82.80999755859375,819302.0,-0.0065979252366933,0.0,14215.0,-0.0045518207282913
2024-04-25,83.56999969482422,819302.0,0.0091776616186072,0.0,14045.0,-0.011959198030249696
2024-04-26,83.8499984741211,827161.0,0.0033504700289501,7859.0,14195.0,0.010679957280170793
2024-04-29,82.62999725341797,827161.0,-0.0145498061169274,0.0,14215.0,0.001408946812257783
2024-04-30,81.93000030517578,827161.0,-0.0084714628041844,0.0,14045.0,-0.011959198030249696
2024-05-01,79.0,827161.0,-0.0357622396467961,0.0,14045.0,0.0
2024-05-02,78.94999694824219,827161.0,-0.0006329500222508,0.0,14045.0,0.0
2024-05-03,78.11000061035156,826746.0,-0.0106395993712489,-415.0,14045.0,0.0
2024-05-06,78.4800033569336,826746.0,0.0047369446126082,0.0,14150.0,0.007475970096119555
2024-05-07,78.37999725341797,826746.0,-0.0012742877069052,0.0,14285.0,0.00954063604240285
2024-05-08,78.98999786376953,826746.0,0.0077826056612289,0.0,14255.0,-0.0021001050052502634
2024-05-09,79.26000213623047,826746.0,0.0034182083778075,0.0,14240.0,-0.0010522623640827344
2024-05-10,78.26000213623047,824831.0,-0.0126167041767324,-1915.0,14130.0,-0.0077247191011236005
2024-05-13,79.12000274658203,824831.0,0.0109890184880716,0.0,14405.0,0.019462137296532234
2024-05-14,78.0199966430664,824831.0,-0.0139030089146848,0.0,14310.0,-0.006594932315168389
2024-05-15,78.62999725341797,824831.0,0.0078185162342707,0.0,14430.0,0.008385744234800763
2024-05-16,79.2300033569336,824831.0,0.0076307532045545,0.0,14710.0,0.01940401940401948
2024-05-17,80.05999755859375,827649.0,0.0104757562349329,2818.0,14685.0,-0.0016995241332427025
2024-05-20,79.80000305175781,827649.0,-0.0032474958126954,0.0,14865.0,0.012257405515832431
2024-05-21,79.26000213623047,827649.0,-0.006766928507222,0.0,14725.0,-0.00941809619912548
2024-05-22,77.56999969482422,827649.0,-0.0213222608611782,0.0,14835.0,0.007470288624787713
2024-05-23,76.87000274658203,827649.0,-0.0090240679514775,0.0,14865.0,0.002022244691607611
2024-05-24,77.72000122070312,823978.0,0.0110576095193244,-3671.0,15025.0,0.010763538513286264
2024-05-27,77.72000122070312,823978.0,0.0110576095193244,-3671.0,14965.0,-0.00399334442595678
2024-05-28,79.83000183105469,823978.0,0.0271487464901054,0.0,15175.0,0.014032743067156739
2024-05-29,79.2300033569336,823978.0,-0.0075159521528118,0.0,15445.0,0.017792421746293252
2024-05-30,77.91000366210938,823978.0,-0.0166603513681247,0.0,15670.0,0.014567821301392003
2024-05-31,76.98999786376953,826109.0,-0.0118085708522085,2131.0,15350.0,-0.02042118698149331
2024-06-03,74.22000122070312,826109.0,-0.0359786559283686,0.0,15145.0,-0.013355048859934882
2024-06-04,73.25,826109.0,-0.0130692698026061,0.0,15005.0,-0.009243974909210917
