date,price,stocks,price_change,stock_diff,stock_5y_avg,stock_deviation,event_covid,event_ukraine,event_mideast
2017-07-14,46.540000915527344,1169508.0,0.0099826186240004,-4729.0,1127316.6139954852,42191.38600451476,0,0,0
2017-07-17,46.02000045776367,1169508.0,-0.0111731939736636,0.0,1127364.1803833146,42143.81961668539,0,0,0
2017-07-18,46.400001525878906,1169508.0,0.0082573025713894,0.0,1127411.6396396395,42096.36036036047,0,0,0
2017-07-19,47.119998931884766,1169508.0,0.0155171849639765,0.0,1127458.9921259843,42049.00787401572,0,0,0
2017-07-20,46.790000915527344,1169508.0,-0.0070033536468125,0.0,1127506.2382022473,42001.7617977527,0,0,0
2017-07-21,45.77000045776367,1162300.0,-0.0217995391708826,-7208.0,1127545.288439955,34754.7115600449,0,0,0
2017-07-24,46.34000015258789,1162300.0,0.0124535654167232,0.0,1127584.2511210763,34715.74887892371,0,0,0
2017-07-25,47.88999938964844,1162300.0,0.0334484081130066,0.0,1127623.1265397537,34676.87346024625,0,0,0
2017-07-26,48.75,1162300.0,0.0179578329779108,0.0,1127661.9149888144,34638.08501118561,0,0,0
2017-07-27,49.040000915527344,1162300.0,0.005948736728766,0.0,1127700.6167597766,34599.3832402234,0,0,0
2017-07-28,49.709999084472656,1160772.0,0.0136622788833018,-1528.0,1127737.5267857143,33034.47321428568,0,0,0
2017-07-31,50.16999816894531,1160772.0,0.0092536530465625,0.0,1127774.35451505,32997.64548494993,0,0,0
2017-08-01,49.15999984741211,1160772.0,-0.0201315199999027,0.0,1127811.100222717,32960.89977728296,0,0,0
2017-08-02,49.59000015258789,1160772.0,0.0087469549737684,0.0,1127847.7641824249,32924.23581757513,0,0,0
2017-08-03,49.029998779296875,1160772.0,-0.0112926269725327,0.0,1127884.3466666667,32887.65333333332,0,0,0
2017-08-04,49.58000183105469,1154320.0,0.0112176843861162,-6452.0,1127913.6870144284,26406.312985571567,0,0,0
2017-08-07,49.38999938964844,1154320.0,-0.0038322394995806,0.0,1127942.9623059868,26377.037694013212,0,0,0
2017-08-08,49.16999816894531,1154320.0,-0.0044543677550487,0.0,1127972.1727574752,26347.82724252483,0,0,0
2017-08-09,49.560001373291016,1154320.0,0.0079317311138731,0.0,1128001.3185840708,26318.681415929226,0,0,0
2017-08-10,48.59000015258789,1154320.0,-0.0195722597624035,0.0,1128030.4,26289.600000000093,0,0,0
2017-08-11,48.81999969482422,1145375.0,0.004733474820211,-8945.0,1128049.5441501103,17325.455849889666,0,0,0
2017-08-14,47.59000015258789,1145375.0,-0.0251945831611041,0.0,1128068.6460859978,17306.35391400219,0,0,0
2017-08-15,47.54999923706055,1145375.0,-0.000840531947869,0.0,1128087.7059471365,17287.294052863494,0,0,0
2017-08-16,46.779998779296875,1145375.0,-0.0161934904336135,0.0,1128106.7238723873,17268.276127612684,0,0,0
2017-08-17,47.09000015258789,1145375.0,0.0066267931034706,0.0,1128125.7,17249.300000000047,0,0,0
2017-08-18,48.5099983215332,1142048.0,0.0301549833158638,-3327.0,1128140.9824368826,13907.017563117435,0,0,0
2017-08-21,47.369998931884766,1142048.0,-0.0235002974457412,0.0,1128156.2313596492,13891.768640350783,0,0,0
2017-08-22,47.63999938964844,1142048.0,0.0056998197984323,0.0,1128171.4468784228,13876.55312157725,0,0,0
2017-08-23,48.40999984741211,1142048.0,0.0161628981450192,0.0,1128186.6291028447,13861.370897155255,0,0,0
2017-08-24,47.43000030517578,1142048.0,-0.0202437418988902,0.0,1128201.7781420765,13846.221857923549,0,0,0
2017-08-25,47.869998931884766,1136653.0,0.0092767999974263,-5395.0,1128211.0043668123,8441.995633187704,0,0,0
2017-08-28,46.56999969482422,1136653.0,-0.027156867893612,0.0,1128220.2104689204,8432.789531079587,0,0,0
2017-08-29,46.439998626708984,1136653.0,-0.0027915196256632,0.0,1128229.3965141613,8423.603485838743,0,0,0
2017-08-30,45.959999084472656,1136653.0,-0.0103359077612088,0.0,1128238.5625680087,8414.437431991333,0,0,0
2017-08-31,47.22999954223633,1136653.0,0.0276327346184115,0.0,1128247.7086956522,8405.291304347804,0,0,0
2017-09-01,47.290000915527344,1140953.0,0.0012704080853813,4300.0,1128261.503800217,12691.496199782938,0,0,0
2017-09-05,48.65999984741211,1140953.0,0.0289701608238908,0.0,1128275.2689804772,12677.731019522762,0,0,0
2017-09-06,49.15999984741211,1140953.0,0.0102753802212884,0.0,1128289.0043336945,12663.995666305535,0,0,0
2017-09-07,49.09000015258789,1140953.0,-0.0014239156843265,0.0,1128302.70995671,12650.290043290006,0,0,0
2017-09-08,47.47999954223633,1145248.0,-0.0327969159777378,4295.0,1128321.0291891892,16926.970810810803,0,0,0
2017-09-11,48.06999969482422,1145248.0,0.0124262880850083,0.0,1128339.3088552917,16908.69114470831,0,0,0
2017-09-12,48.22999954223633,1145248.0,0.0033284761478651,0.0,1128357.5490830636,16890.45091693639,0,0,0
2017-09-13,49.29999923706055,1145248.0,0.0221853556910609,0.0,1128375.75,16872.25,0,0,0
2017-09-14,49.88999938964844,1145248.0,0.0119675489192374,0.0,1128393.9117330462,16854.088266953826,0,0,0
2017-09-15,49.88999938964844,1148229.0,0.0,2981.0,1128415.2397849462,19813.7602150538,0,0,0
2017-09-18,49.90999984741211,1148229.0,0.0004008911206325,0.0,1128436.5220193341,19792.477980665863,0,0,0
2017-09-19,49.47999954223633,1148229.0,-0.0086155140551072,0.0,1128457.758583691,19771.24141630903,0,0,0
2017-09-20,50.40999984741211,1148229.0,0.0187954792598963,0.0,1128478.949624866,19750.050375133986,0,0,0
2017-09-21,50.54999923706055,1148229.0,0.0027772146413846,0.0,1128500.0952890792,19728.90471092076,0,0,0
2017-09-22,50.65999984741211,1145587.0,0.0021760754107176,-2642.0,1128518.370053476,17068.629946524044,0,0,0
2017-09-25,52.220001220703125,1145587.0,0.0307935526646216,0.0,1128536.6057692308,17050.39423076925,0,0,0
2017-09-26,51.880001068115234,1145587.0,-0.0065109181279201,0.0,1128554.802561366,17032.197438634,0,0,0
2017-09-27,52.13999938964844,1145587.0,0.0050115326943005,0.0,1128572.960554371,17014.03944562911,0,0,0
2017-09-28,51.560001373291016,1145587.0,-0.0111238592855176,0.0,1128591.0798722045,16995.920127795544,0,0,0
2017-09-29,51.66999816894531,1138612.0,0.0021333745679703,-6975.0,1128601.740425532,10010.259574468015,0,0,0
2017-10-02,50.58000183105469,1138612.0,-0.0210953430717505,0.0,1128612.3783209352,9999.621679064818,0,0,0
2017-10-03,50.41999816894531,1138612.0,-0.0031633779422114,0.0,1128622.9936305732,9989.006369426847,0,0,0
2017-10-04,49.97999954223633,1138612.0,-0.0087266688355412,0.0,1128633.586426299,9978.413573700935,0,0,0
2017-10-05,50.790000915527344,1138612.0,0.0162065102182826,0.0,1128644.156779661,9967.843220338924,0,0,0
2017-10-06,49.290000915527344,1134665.0,-0.0295333721788026,-3947.0,1128650.528042328,6014.471957671922,0,0,0
2017-10-09,49.58000183105469,1134665.0,0.0058835648233064,0.0,1128656.885835095,6008.114164904924,0,0,0
2017-10-10,50.91999816894531,1134665.0,0.0270269521662525,0.0,1128663.2302006336,6001.7697993663605,0,0,0
2017-10-11,51.29999923706055,1134665.0,0.0074627078118589,0.0,1128669.5611814347,5995.438818565337,0,0,0
2017-10-12,50.599998474121094,1134665.0,-0.0136452392465875,0.0,1128675.8788198102,5989.121180189773,0,0,0
2017-10-13,51.45000076293945,1128176.0,0.0167984647124661,-6489.0,1128675.352631579,-499.3526315789204,0,0,0
2017-10-16,51.869998931884766,1128176.0,0.0081632295960594,0.0,1128674.8275499474,-498.8275499474257,0,0,0
2017-10-17,51.880001068115234,1128176.0,0.0001928308547607,0.0,1128674.3035714286,-498.30357142863795,0,0,0
2017-10-18,52.040000915527344,1128176.0,0.0030840370878566,0.0,1128673.78069255,-497.78069254988804,0,0,0
2017-10-19,51.290000915527344,1128176.0,-0.0144119905227791,0.0,1128673.2589098532,-497.2589098531753,0,0,0
2017-10-20,51.470001220703125,1128718.0,0.0035094619216762,542.0,1128673.3057591624,44.69424083759077,0,0,0
2017-10-23,51.900001525878906,1128718.0,0.0083543869239859,0.0,1128673.3525104602,44.64748953981325,0,0,0
2017-10-24,52.470001220703125,1128718.0,0.0109826527565706,0.0,1128673.3991640543,44.60083594569005,0,0,0
2017-10-25,52.18000030517578,1128718.0,-0.0055269851111213,0.0,1128673.4457202505,44.554279749514535,0,0,0
2017-10-26,52.63999938964844,1128718.0,0.0088156205784273,0.0,1128673.4921793535,44.50782064651139,0,0,0
2017-10-27,53.900001525878906,1125493.0,0.0239362110721879,-3225.0,1128670.1791666667,-3177.1791666666977,0,0,0
2017-10-30,54.150001525878906,1125493.0,0.0046382187926279,0.0,1128666.8730489074,-3173.8730489073787,0,0,0
2017-10-31,54.380001068115234,1125493.0,0.0042474521838453,0.0,1128663.5738045739,-3170.5738045738544,0,0,0
2017-11-01,54.29999923706055,1125493.0,-0.0014711627341543,0.0,1128660.2814122534,-3167.281412253389,0,0,0
2017-11-02,54.540000915527344,1125493.0,0.004419920475855,0.0,1128656.9958506224,-3163.995850622421,0,0,0
2017-11-03,55.63999938964844,1127049.0,0.0201686552192177,1556.0,1128655.3295336787,-1606.3295336787123,0,0,0
2017-11-06,57.349998474121094,1127049.0,0.0307332692888344,0.0,1128653.6666666667,-1604.6666666667443,0,0,0
2017-11-07,57.20000076293945,1127049.0,-0.0026154789044907,0.0,1128652.007238883,-1603.0072388830595,0,0,0
2017-11-08,56.810001373291016,1127049.0,-0.0068181710567585,0.0,1128650.3512396694,-1601.3512396693695,0,0,0
2017-11-09,57.16999816894531,1127049.0,0.0063368559576122,0.0,1128648.6986584107,-1599.6986584106926,0,0,0
2017-11-10,56.7400016784668,1128197.0,-0.0075213661754512,1148.0,1128648.2329896907,-451.2329896907322,0,0,0
2017-11-13,56.7599983215332,1128197.0,0.0003524258455211,0.0,1128647.7682801236,-450.7682801235933,0,0,0
2017-11-14,55.70000076293945,1128197.0,-0.0186750808657373,0.0,1128647.304526749,-450.304526749067,0,0,0
2017-11-15,55.33000183105469,1128197.0,-0.0066427096376441,0.0,1128646.8417266188,-449.84172661881894,0,0,0
2017-11-16,55.13999938964844,1128197.0,-0.0034339858145387,0.0,1128646.3798767966,-449.37987679662183,0,0,0
2017-11-17,56.54999923706055,1124617.0,0.0255712706387301,-3580.0,1128642.2471794873,-4025.2471794872545,0,0,0
2017-11-20,56.09000015258789,1124617.0,-0.0081343782613385,0.0,1128638.1229508198,-4021.1229508197866,0,0,0
2017-11-21,56.83000183105469,1124617.0,0.0131931124345461,0.0,1128634.00716479,-4017.0071647900622,0,0,0
2017-11-22,58.02000045776367,1124617.0,0.0209396197143656,0.0,1128629.899795501,-4012.8997955010273,0,0,0
2017-11-24,58.95000076293945,1118824.0,0.016028960665948,-5793.0,1128619.8835546477,-9795.883554647677,0,0,0
2017-11-27,58.11000061035156,1118824.0,-0.0142493662716961,0.0,1128609.887755102,-9785.887755102012,0,0,0
2017-11-28,57.9900016784668,1118824.0,-0.0020650306423054,0.0,1128599.9123343527,-9775.912334352732,0,0,0
2017-11-29,57.29999923706055,1118824.0,-0.0118986449635242,0.0,1128589.9572301426,-9765.95723014255,0,0,0
2017-11-30,57.400001525878906,1118824.0,0.0017452406657918,0.0,1128580.022380468,-9756.02238046797,0,0,0
2017-12-01,58.36000061035156,1110766.0,0.0167247222814068,-8058.0,1128561.918699187,-17795.918699186994,0,0,0
2017-12-04,57.470001220703125,1110766.0,-0.015250160732359,0.0,1128543.8517766497,-17777.85177664971,0,0,0
2017-12-05,57.619998931884766,1110766.0,0.0026100175395089,0.0,1128525.8215010143,-17759.82150101429,0,0,0
2017-12-06,55.959999084472656,1110766.0,-0.028809439052133,0.0,1128507.8277608915,-17741.827760891523,0,0,0
2017-12-07,56.689998626708984,1110766.0,0.01304502419906,0.0,1128489.8704453441,-17723.87044534413,0,0,0
2017-12-08,57.36000061035156,1105897.0,0.0118186981808623,-4869.0,1128467.026289181,-22570.026289181085,0,0,0
2017-12-11,57.9900016784668,1105897.0,0.0109832821027122,0.0,1128444.2282828283,-22547.22828282835,0,0,0
2017-12-12,57.13999938964844,1105897.0,-0.0146577386483157,0.0,1128421.4762865792,-22524.476286579156,0,0,0
2017-12-13,56.599998474121094,1105897.0,-0.0094504886471029,0.0,1128398.7701612904,-22501.77016129042,0,0,0
2017-12-14,57.040000915527344,1105897.0,0.0077738949340684,0.0,1128376.1097683785,-22479.10976837855,0,0,0
2017-12-15,57.29999923706055,1099785.0,0.0045581752692858,-6112.0,1128347.3460764587,-28562.346076458693,0,0,0
2017-12-18,57.15999984741211,1099785.0,-0.0024432703579844,0.0,1128318.640201005,-28533.64020100492,0,0,0
2017-12-19,57.459999084472656,1099785.0,0.0052484121389326,0.0,1128289.9919678716,-28504.991967871552,0,0,0
2017-12-20,58.09000015258789,1099785.0,0.0109641677367426,0.0,1128261.401203611,-28476.401203610934,0,0,0
2017-12-21,58.36000061035156,1099785.0,0.0046479679300128,0.0,1128232.8677354709,-28447.867735470878,0,0,0
2017-12-22,58.470001220703125,1095274.0,0.0018848630774697,-4511.0,1128199.8758758758,-32925.87587587582,0,0,0
2017-12-26,59.970001220703125,1095274.0,0.0256541810960126,0.0,1128166.95,-32892.94999999995,0,0,0
2017-12-27,59.63999938964844,1095274.0,-0.0055027817965219,0.0,1128134.08991009,-32860.08991008997,0,0,0
2017-12-28,59.84000015258789,1095274.0,0.0033534668844106,0.0,1128101.2954091816,-32827.29540918162,0,0,0
2017-12-29,60.41999816894531,1088211.0,0.0096924801951614,-7063.0,1128061.5244267199,-39850.52442671987,0,0,0
2018-01-02,60.369998931884766,1088211.0,-0.0008275279472987,0.0,1128021.8326693226,-39810.83266932261,0,0,0
2018-01-03,61.630001068115234,1088211.0,0.0208713294438207,0.0,1127982.2199004975,-39771.21990049747,0,0,0
2018-01-04,62.0099983215332,1088211.0,0.0061657836578321,0.0,1127942.6858846918,-39731.685884691775,0,0,0
2018-01-05,61.439998626708984,1083262.0,-0.0091920611232508,-4949.0,1127898.3157894737,-44636.31578947371,0,0,0
2018-01-08,61.72999954223633,1083262.0,0.0047200670899962,0.0,1127854.0337301588,-44592.033730158815,0,0,0
2018-01-09,62.959999084472656,1083262.0,0.0199254746696497,0.0,1127809.8394449952,-44547.83944499516,0,0,0
2018-01-10,63.56999969482422,1083262.0,0.0096887010676911,0.0,1127765.7326732674,-44503.73267326737,0,0,0
2018-01-11,63.79999923706055,1083262.0,0.003618051649213,0.0,1127721.7131552917,-44459.71315529174,0,0,0
2018-01-12,64.30000305175781,1076872.0,0.0078370504808222,-6390.0,1127671.466403162,-50799.46640316211,0,0,0
2018-01-16,63.72999954223633,1076872.0,-0.0088647508937544,0.0,1127621.3188548866,-50749.31885488657,0,0,0
2018-01-17,63.970001220703125,1076872.0,0.0037659137014074,0.0,1127571.2702169626,-50699.270216962555,0,0,0
2018-01-18,63.95000076293945,1076872.0,-0.0003126537030172,0.0,1127521.3201970444,-50649.320197044406,0,0,0
2018-01-19,63.369998931884766,1076037.0,-0.0090696141381566,-835.0,1127470.6466535432,-51433.64665354323,0,0,0
2018-01-22,63.4900016784668,1076037.0,0.0018936838978176,0.0,1127420.0727630286,-51383.072763028555,0,0,0
2018-01-23,64.47000122070312,1076037.0,0.0154354940357279,0.0,1127369.5982318271,-51332.59823182714,0,0,0
2018-01-24,65.61000061035156,1076037.0,0.0176826332877801,0.0,1127319.222767419,-51282.22276741895,0,0,0
2018-01-25,65.51000213623047,1076037.0,-0.0015241346317761,0.0,1127268.9460784313,-51231.94607843133,0,0,0
2018-01-26,66.13999938964844,1083045.0,0.0096168101492024,7008.0,1127225.6317335945,-44180.63173359446,0,0,0
2018-01-29,65.55999755859375,1083045.0,-0.0087693050560484,0.0,1127182.402152642,-44137.40215264191,0,0,0
2018-01-30,64.5,1083045.0,-0.0161683587258585,0.0,1127139.257086999,-44094.257086999016,0,0,0
2018-01-31,64.7300033569336,1083045.0,0.0035659435183503,0.0,1127096.1962890625,-44051.1962890625,0,0,0
2018-02-01,65.80000305175781,1083045.0,0.0165301968072524,0.0,1127053.219512195,-44008.21951219509,0,0,0
2018-02-02,65.44999694824219,1085402.0,-0.0053192414480636,2357.0,1127012.6237816764,-41610.623781676404,0,0,0
2018-02-05,64.1500015258789,1085402.0,-0.0198624214358835,0.0,1126972.1071080817,-41570.10710808169,0,0,0
2018-02-06,63.38999938964844,1085402.0,-0.0118472660662973,0.0,1126931.6692607005,-41529.669260700466,0,0,0
2018-02-07,61.790000915527344,1085402.0,-0.0252405503948052,0.0,1126891.3100097182,-41489.310009718174,0,0,0
2018-02-08,61.150001525878906,1085402.0,-0.0103576530209698,0.0,1126851.0291262136,-41449.02912621363,0,0,0
2018-02-09,59.20000076293945,1087663.0,-0.0318888097184135,2261.0,1126813.019398642,-39150.019398642005,0,0,0
2018-02-12,59.290000915527344,1087663.0,0.001520272828176,0.0,1126775.0833333333,-39112.083333333256,0,0,0
2018-02-13,59.189998626708984,1087663.0,-0.0016866636409879,0.0,1126737.22071636,-39074.220716360025,0,0,0
2018-02-14,60.599998474121094,1087663.0,0.0238215894598088,0.0,1126699.431334623,-39036.4313346229,0,0,0
2018-02-15,61.34000015258789,1087663.0,0.0122112491270574,0.0,1126661.7149758453,-38998.7149758453,0,0,0
2018-02-16,61.68000030517578,1085351.0,0.0055428782481596,-2312.0,1126621.8397683399,-41270.83976833988,0,0,0
2018-02-20,61.900001525878906,1085351.0,0.0035668161416118,0.0,1126582.0414657667,-41231.04146576673,0,0,0
2018-02-21,61.68000030517578,1085351.0,-0.0035541391806128,0.0,1126542.3198458573,-41191.31984585733,0,0,0
2018-02-22,62.77000045776367,1085351.0,0.0176718571205394,0.0,1126502.6746871993,-41151.674687199295,0,0,0
2018-02-23,63.54999923706055,1088779.0,0.0124262987670633,3428.0,1126466.401923077,-37687.40192307695,0,0,0
2018-02-26,63.90999984741211,1088779.0,0.0056648405141384,0.0,1126430.1988472622,-37651.19884726219,0,0,0
2018-02-27,63.0099983215332,1088779.0,-0.0140823271479846,0.0,1126394.0652591172,-37615.06525911717,0,0,0
2018-02-28,61.63999938964844,1088779.0,-0.0217425641704323,0.0,1126358.0009587728,-37579.00095877284,0,0,0
2018-03-01,60.9900016784668,1088779.0,-0.0105450635564217,0.0,1126322.0057471264,-37543.005747126415,0,0,0
2018-03-02,61.25,1091364.0,0.0042629662957527,2585.0,1126288.553110048,-34924.55311004794,0,0,0
2018-03-05,62.56999969482422,1091364.0,0.0215510154257014,0.0,1126255.1644359464,-34891.16443594638,0,0,0
2018-03-06,62.599998474121094,1091364.0,0.0004794434943773,0.0,1126221.8395415472,-34857.83954154723,0,0,0
2018-03-07,61.150001525878906,1091364.0,-0.0231628911115967,0.0,1126188.5782442747,-34824.578244274715,0,0,0
2018-03-08,60.119998931884766,1091364.0,-0.0168438686556408,0.0,1126155.3803622497,-34791.38036224968,0,0,0
2018-03-09,62.040000915527344,1096386.0,0.0319361613066213,5022.0,1126127.0285714285,-29741.0285714285,0,0,0
2018-03-12,61.36000061035156,1096386.0,-0.0109606752924078,0.0,1126098.7307326356,-29712.730732635595,0,0,0
2018-03-13,60.709999084472656,1096386.0,-0.0105932451012598,0.0,1126070.4866920153,-29684.486692015314,0,0,0
2018-03-14,60.959999084472656,1096386.0,0.0041179377988813,0.0,1126042.2962962964,-29656.29629629641,0,0,0
2018-03-15,61.189998626708984,1096386.0,0.0037729584266825,0.0,1126014.1593927895,-29628.159392789472,0,0,0
2018-03-16,62.34000015258789,1093764.0,0.0187939459337875,-2622.0,1125983.590521327,-32219.590521326987,0,0,0
2018-03-19,62.060001373291016,1093764.0,-0.0044914786431108,0.0,1125953.0795454546,-32189.079545454588,0,0,0
2018-03-20,63.400001525878906,1093764.0,0.0215920097153685,0.0,1125922.6263008516,-32158.62630085158,0,0,0
2018-03-21,65.16999816894531,1093764.0,0.0279179274521612,0.0,1125892.2306238185,-32128.23062381847,0,0,0
2018-03-22,64.30000305175781,1093764.0,-0.0133496262334109,0.0,1125861.8923512748,-32097.892351274844,0,0,0
2018-03-23,65.87999725341797,1095407.0,0.0245722259202436,1643.0,1125833.1613207548,-30426.161320754793,0,0,0
2018-03-26,65.55000305175781,1095407.0,-0.0050090196632944,0.0,1125804.4844486334,-30397.48444863339,0,0,0
2018-03-27,65.25,1095407.0,-0.0045767053820109,0.0,1125775.8615819209,-30368.86158192088,0,0,0
2018-03-28,64.37999725341797,1095407.0,-0.0133333754265445,0.0,1125747.2925682033,-30340.292568203295,0,0,0
2018-03-29,64.94000244140625,1095407.0,0.0086984344808829,0.0,1125718.7772556392,-30311.7772556392,0,0,0
2018-04-02,63.0099983215332,1090788.0,-0.0297198036235745,-4619.0,1125685.978403756,-34897.97840375593,0,0,0
2018-04-03,63.5099983215332,1090788.0,0.0079352485846539,0.0,1125653.24108818,-34865.241088180104,0,0,0
2018-04-04,63.369998931884766,1090788.0,-0.0022043677113587,0.0,1125620.565135895,-34832.56513589504,0,0,0
2018-04-05,63.540000915527344,1090788.0,0.0026826887566355,0.0,1125587.9503745318,-34799.95037453179,0,0,0
2018-04-06,62.060001373291016,1094094.0,-0.0232924066873071,3306.0,1125558.4892422825,-31464.489242282463,0,0,0
2018-04-09,63.41999816894531,1094094.0,0.0219142243886512,0.0,1125529.08317757,-31435.08317757002,0,0,0
2018-04-10,65.51000213623047,1094094.0,0.0329549673230449,0.0,1125499.7320261437,-31405.732026143698,0,0,0
2018-04-11,66.81999969482422,1094094.0,0.0199969091112157,0.0,1125470.4356343283,-31376.435634328285,0,0,0
2018-04-12,67.06999969482422,1094094.0,0.0037413948090658,0.0,1125441.1938490213,-31347.193849021336,0,0,0
2018-04-13,67.38999938964844,1093023.0,0.004771130107056,-1071.0,1125411.009310987,-32388.00931098708,0,0,0
2018-04-16,66.22000122070312,1093023.0,-0.0173615993402878,0.0,1125380.8809302326,-32357.880930232583,0,0,0
2018-04-17,66.5199966430664,1093023.0,0.0045302841563448,0.0,1125350.808550186,-32327.80855018599,0,0,0
2018-04-18,68.47000122070312,1093023.0,0.0293145621774466,0.0,1125320.7920148561,-32297.792014856124,0,0,0
2018-04-19,68.29000091552734,1093023.0,-0.0026288929745389,0.0,1125290.831168831,-32267.831168831093,0,0,0
2018-04-20,68.37999725341797,1094455.0,0.0013178552743313,1432.0,1125262.253012048,-30807.25301204808,0,0,0
2018-04-23,68.63999938964844,1094455.0,0.0038023127621209,0.0,1125233.7277777777,-30778.727777777705,0,0,0
2018-04-24,67.69999694824219,1094455.0,-0.0136946743846855,0.0,1125205.255319149,-30750.255319149,0,0,0
2018-04-25,68.05000305175781,1094455.0,0.0051699574489376,0.0,1125176.8354898337,-30721.835489833727,0,0,0
2018-04-26,68.19000244140625,1094455.0,0.0020573017394569,0.0,1125148.4681440443,-30693.46814404428,0,0,0
2018-04-27,68.0999984741211,1100221.0,-0.0013198997516167,5766.0,1125125.4723247231,-24904.472324723145,0,0,0
2018-04-30,68.56999969482422,1100221.0,0.0069016333514564,0.0,1125102.5188940093,-24881.518894009292,0,0,0
2018-05-01,67.25,1100221.0,-0.0192503966851242,0.0,1125079.6077348066,-24858.607734806603,0,0,0
2018-05-02,67.93000030517578,1100221.0,0.0101115287014985,0.0,1125056.7387304509,-24835.73873045086,0,0,0
2018-05-03,68.43000030517578,1100221.0,0.0073605181474127,0.0,1125033.9117647058,-24812.911764705786,0,0,0
2018-05-04,69.72000122070312,1097315.0,0.0188513942682209,-2906.0,1125008.4582185491,-27693.458218549145,0,0,0
2018-05-07,70.7300033569336,1097315.0,0.0144865478850644,0.0,1124983.0513761467,-27668.05137614673,0,0,0
2018-05-08,69.05999755859375,1097315.0,-0.0236109956041185,0.0,1124957.6911090743,-27642.69110907428,0,0,0
2018-05-09,71.13999938964844,1097315.0,0.0301187649085843,0.0,1124932.3772893774,-27617.377289377386,0,0,0
2018-05-10,71.36000061035156,1097315.0,0.003092510860144,0.0,1124907.10978957,-27592.109789570095,0,0,0
2018-05-11,70.69999694824219,1094391.0,-0.0092489301634567,-2924.0,1124879.2157221206,-30488.2157221206,0,0,0
2018-05-14,70.95999908447266,1094391.0,0.0036775409823681,0.0,1124851.3726027398,-30460.372602739837,0,0,0
2018-05-15,71.30999755859375,1094391.0,0.0049323348173164,0.0,1124823.5802919709,-30432.580291970866,0,0,0
2018-05-16,71.48999786376953,1094391.0,0.0025241945216429,0.0,1124795.838650866,-30404.838650865946,0,0,0
2018-05-17,71.48999786376953,1094391.0,0.0,0.0,1124768.1475409835,-30377.14754098351,0,0,0
2018-05-18,71.27999877929688,1099468.0,-0.002937461053962,5077.0,1124745.1264786168,-25277.126478616847,0,0,0
2018-05-21,72.23999786376953,1099468.0,0.0134680008545606,0.0,1124722.1472727272,-25254.14727272722,0,0,0
2018-05-22,72.12999725341797,1099468.0,-0.0015227105980678,0.0,1124699.2098092644,-25231.2098092644,0,0,0
2018-05-23,71.83999633789062,1099468.0,-0.0040205313540837,0.0,1124676.3139745917,-25208.31397459167,0,0,0
2018-05-24,70.70999908447266,1099468.0,-0.0157293612335831,0.0,1124653.459655485,-25185.459655485116,0,0,0
2018-05-25,67.87999725341797,1095289.0,-0.0400226540474688,-4179.0,1124626.8614130435,-29337.861413043458,0,0,0
2018-05-29,66.7300033569336,1095289.0,-0.0169415725252768,0.0,1124600.3113122173,-29311.311312217265,0,0,0
2018-05-30,68.20999908447266,1095289.0,0.0221788648746603,0.0,1124573.8092224232,-29284.80922242324,0,0,0
2018-05-31,67.04000091552734,1095289.0,-0.0171528835163354,0.0,1124547.35501355,-29258.355013550026,0,0,0
2018-06-01,65.80999755859375,1096752.0,-0.0183473051929614,1463.0,1124522.2689530686,-27770.268953068648,0,0,0
2018-06-04,64.75,1096752.0,-0.0161069381236488,0.0,1124497.2281334535,-27745.228133453522,0,0,0
2018-06-05,65.5199966430664,1096752.0,0.0118918400473575,0.0,1124472.2324324325,-27720.232432432473,0,0,0
2018-06-06,64.7300033569336,1096752.0,-0.0120572852046446,0.0,1124447.281728173,-27695.281728172908,0,0,0
2018-06-07,65.94999694824219,1096752.0,0.0188474204856952,0.0,1124422.3758992807,-27670.375899280654,0,0,0
2018-06-08,65.73999786376953,1092609.0,-0.0031842167428371,-4143.0,1124393.7924528301,-31784.792452830123,0,0,0
2018-06-11,66.0999984741211,1092609.0,0.0054761275030397,0.0,1124365.2603231599,-31756.260323159862,0,0,0
2018-06-12,66.36000061035156,1092609.0,0.0039334665995833,0.0,1124336.7793721973,-31727.779372197343,0,0,0
2018-06-13,66.63999938964844,1092609.0,0.0042193908487275,0.0,1124308.3494623655,-31699.3494623655,0,0,0
2018-06-14,66.88999938964844,1092609.0,0.0037515006345998,0.0,1124279.9704565802,-31670.970456580166,0,0,0
2018-06-15,65.05999755859375,1086543.0,-0.0273583771528317,-6066.0,1124246.2164579607,-37703.21645796066,0,0,0
2018-06-18,65.8499984741211,1086543.0,0.0121426520930294,0.0,1124212.5227882038,-37669.52278820379,0,0,0
2018-06-19,65.06999969482422,1086543.0,-0.0118450842425366,0.0,1124178.8892857144,-37635.889285714366,0,0,0
2018-06-20,66.22000122070312,1086543.0,0.0176732984673793,0.0,1124145.3157894737,-37602.31578947371,0,0,0
2018-06-21,65.54000091552734,1086543.0,-0.0102688053856934,0.0,1124111.8021390375,-37568.80213903752,0,0,0
2018-06-22,68.58000183105469,1076652.0,0.0463839010232165,-9891.0,1124069.5405164738,-47417.54051647382,0,0,0
2018-06-25,68.08000183105469,1076652.0,-0.0072907551275915,0.0,1124027.3540925267,-47375.354092526715,0,0,0
2018-06-26,70.52999877929688,1076652.0,0.0359870282366034,0.0,1123985.2426666666,-47333.24266666663,0,0,0
